source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,63378632,63378632,,,Probes for Improving Coronavirus Wastewater Surveillance,2022-10-06,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63378632,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63378636,63378636,,,Probes for Improving Environmental Wastewater Surveillance,2022-10-06,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63378636,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63378873,63378873,,,MACHINE LEARNING PIPELINE FOR GENOME-WIDE ASSOCIATION STUDIES,2022-10-09,2022,,,Illumina Cambridge Limited,"Illumina Cambridge Limited; Illumina France SARL; Illumina Netherlands BV; Illumina Australia Pty Ltd; Illumina, Inc.; ILLUMINA SOFTWARE, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63378873,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited illumina france sarl illumina netherlands bv illumina australia pty ltd illumina inc illumina software inc || illumina cambridge limited,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63378943,63378943,,,Photo-switchable Chemistry for Reversible Hydrogels and Reusable Flow Cells,2022-10-10,2022,,,Illumina Singapore Pte. Ltd.,"Illumina Singapore Pte. Ltd.; Illumina Cambridge Limited; Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63378943,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina singapore pte ltd illumina cambridge limited illumina inc || illumina singapore pte ltd,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63379095,63379095,,,DETECTING AND CORRECTING METHYLATION VALUES FROM METHYLATION SEQUENCING ASSAYS,2022-10-11,2022,,,Illumina Singapore PTE. LTD.,"Illumina Singapore PTE. LTD.; Illumina Cambridge Limited; Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63379095,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina singapore pte ltd illumina cambridge limited illumina inc || illumina singapore pte ltd,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63379431,63379431,,,NANOPORE SEQUENCING SYSTEMS,2022-10-13,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63379431,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63380878,63380878,,,FLOW CELLS AND METHODS,2022-10-25,2022,,,ILLUMINA SINGAPORE PTE. LTD.,"ILLUMINA SINGAPORE PTE. LTD.; ILLUMINA CAMBRIDGE LIMITED; ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63380878,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina singapore pte ltd illumina cambridge limited illumina inc || illumina singapore pte ltd,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63381225,63381225,,,LIGHT ENERGY EXCITER,2022-10-27,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63381225,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63383066,63383066,,,SYSTEMS AND METHODS FOR SEQUENCING POLYNUCLEOTIDES,2022-11-09,2022,,,ILLUMINA AUSTRALIA PTY LTD,ILLUMINA AUSTRALIA PTY LTD,,,Provisional,https://patentcenter.uspto.gov/applications/63383066,2022,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina australia pty ltd,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63385166,63385166,,,METHODS FOR MAKING FLOW CELLS,2022-11-28,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63385166,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63385544,63385544,,,APTAMER DYNAMIC RANGE COMPRESSION AND DETECTION TECHNIQUES,2022-11-30,2022,,,ILLUMINA CAMBRIDGE LIMITED,"ILLUMINA CAMBRIDGE LIMITED; ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63385544,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited illumina inc || illumina cambridge limited,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63385586,63385586,,,FLOW CELLS WITH PASSIVATION COMPONENTS,2022-11-30,2022,,,ILLUMINA SINGAPORE PTE. LTD.,ILLUMINA SINGAPORE PTE. LTD.,,,Provisional,https://patentcenter.uspto.gov/applications/63385586,2022,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina singapore pte ltd,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63385593,63385593,,,Accurately predicting variants from methylation sequencing data,2022-11-30,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63385593,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63386478,63386478,,,ETCH-FREE PHOTORESIST PATTERNING IN MULTI-DEPTH NANOWELLS,2022-12-07,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63386478,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63386765,63386765,,,NUCLEOSIDES AND NUCLEOTIDES WITH 3' BLOCKING GROUPS AND CLEAVABLE LINKERS,2022-12-09,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63386765,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63387152,63387152,,,PREPARATION AND USE OF BLOCKED SUBSTRATES,2022-12-13,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63387152,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63387874,63387874,,,FLOW CELLS,2022-12-16,2022,,,ILLUMINA SINGAPORE PTE. LTD.,"ILLUMINA SINGAPORE PTE. LTD.; ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63387874,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina singapore pte ltd illumina inc || illumina singapore pte ltd,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63387906,63387906,,,BORANES ON SOLID SUPPORTS,2022-12-16,2022,,,Illumina Cambridge Limited,Illumina Cambridge Limited,,,Provisional,https://patentcenter.uspto.gov/applications/63387906,2022,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63392225,63392225,,,PAIRED-END RE-SYNTHESIS USING BLOCKED P5 PRIMERS,2022-07-26,2022,,,ILLUMINA CAMBRIDGE LIMITED,ILLUMINA CAMBRIDGE LIMITED,,,Provisional,https://patentcenter.uspto.gov/applications/63392225,2022,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63394526,63394526,,,NON-CONTACT DISPENSERS AND RELATED SYSTEMS AND METHODS,2022-08-02,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63394526,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63395774,63395774,,,ARTIFICIAL INTELLIGENCE-BASED EPIGENETICS AT BASE RESOLUTION,2022-08-05,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63395774,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63395778,63395778,,,ARTIFICIAL INTELLIGENCE-BASED DETECTION OF GENE CONSERVATION AND EXPRESSION PRESERVATION AT BASE RESOLUTION,2022-08-05,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63395778,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63399339,63399339,,,THIRD DNA BASE PAIR SITE-SPECIFIC DNA DETECTION,2022-08-19,2022,,,"Illumina, Inc.","Illumina, Inc.; Illumina Cambridge Limited",,,Provisional,https://patentcenter.uspto.gov/applications/63399339,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc illumina cambridge limited || illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63402397,63402397,,,Apparatus and Methods for Imaging,2022-08-30,2022,,,Illumina Cambridge Limited,"Illumina Cambridge Limited; Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63402397,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited illumina inc || illumina cambridge limited,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63402946,63402946,,,"Flow Cell Supports And Related Temperature Control Devices, Systems, And Methods",2022-08-31,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63402946,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63407324,63407324,,,"Reusable Flow Cells Having Signal Intensity Retention, Methods of Retaining Signal Intensity in Reusable Flow Cells and Reagents and Kits Therefor",2022-09-16,2022,,,Illumina Cambridge Limited,Illumina Cambridge Limited,,,Provisional,https://patentcenter.uspto.gov/applications/63407324,2022,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63407393,63407393,,,COMPUTE SCHEDULING FOR SEQUENCING ANALYSIS,2022-09-16,2022,,,"ILLUMINA SOFTWARE, INC.","ILLUMINA SOFTWARE, INC.; ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63407393,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina software inc illumina inc || illumina software inc,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63407605,63407605,,,CLUSTER SEGMENTATION AND CONDITIONAL BASE CALLING,2022-09-16,2022,,,"Illumina Software, Inc.","Illumina Software, Inc.; Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63407605,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina software inc illumina inc || illumina software inc,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63407852,63407852,,,NANOGEL PARTICLES HAVING DUAL FUNCTIONALITY AND TEMPERATURE RESPONSIVENESS FOR PARTICLE CLUSTERING IN NUCLEIC ACID SEQUENCING SYSTEMS,2022-09-19,2022,,,ILLUMINA CAMBRIDGE LIMITED,"ILLUMINA CAMBRIDGE LIMITED; ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63407852,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited illumina inc || illumina cambridge limited,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63408026,63408026,,,SURFACE PRIMERS FOR SEQUENCING,2022-09-19,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.; ILLUMINA CAMBRIDGE LTD.",,,Provisional,https://patentcenter.uspto.gov/applications/63408026,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc illumina cambridge ltd || illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63408235,63408235,,,MULTI-VERSION PROCESSING USING A MONITOR SUBSYSTEM,2022-09-20,2022,,,"ILLUMINA SOFTWARE, INC.","ILLUMINA SOFTWARE, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63408235,2022,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina software inc,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63409856,63409856,,,FLOW CELL BASED MOTION SYSTEM CALIBRATION AND CONTROL METHODS,2022-09-26,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63409856,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63410162,63410162,,,Resynthesis Kits and Methods,2022-09-26,2022,,,Illumina Cambridge Limited,Illumina Cambridge Limited,,,Provisional,https://patentcenter.uspto.gov/applications/63410162,2022,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63410961,63410961,,,SPOT ERROR HANDLING FOR FOCUS TRACKING,2022-09-28,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63410961,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63411084,63411084,,,METHOD FOR REDUCING VIBRATION USING SEGMENTED ACCELERATION,2022-09-28,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63411084,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63411300,63411300,,,DYNAMIC OPTICAL SYSTEM CALIBRATION,2022-09-29,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63411300,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63411581,63411581,,,COPY NUMBER VARIATION (CNV) BREAKPOINT DETECTION,2022-09-29,2022,,,"Illumina Software, Inc.","Illumina Software, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63411581,2022,ILMN,Illumina,Illumina,Illumina,,illumina,applicant_names; first_applicant,company_alias,generic_mention,illumina software inc,1,1,0,2,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63411949,63411949,,,Amplification Compositions and Methods,2022-09-30,2022,,,"Illumina, Inc","Illumina, Inc",,,Provisional,https://patentcenter.uspto.gov/applications/63411949,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63411959,63411959,,,THERMOPHILIC COMPOSITIONS FOR NUCLEIC ACID AMPLIFICATION,2022-09-30,2022,,,"Illumina, Inc","Illumina, Inc",,,Provisional,https://patentcenter.uspto.gov/applications/63411959,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63411965,63411965,,,MESOPHILIC COMPOSITIONS FOR NUCLEIC ACID AMPLIFICATION,2022-09-30,2022,,,"Illumina, Inc","Illumina, Inc",,,Provisional,https://patentcenter.uspto.gov/applications/63411965,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63411973,63411973,,,METHODS OF MODULATING CLUSTERING KINETICS,2022-09-30,2022,,,"Illumina, Inc","Illumina, Inc",,,Provisional,https://patentcenter.uspto.gov/applications/63411973,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63412024,63412024,,,COMPOSITIONS AND METHODS FOR REDUCING PHOTO DAMAGE DURING SEQUENCING,2022-09-30,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.; ILLUMINA CAMBRIDGE LIMITED",,,Provisional,https://patentcenter.uspto.gov/applications/63412024,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc illumina cambridge limited || illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63412075,63412075,,,"Liquid Reservoirs, Cartridge Assemblies and Related Systems and Methods",2022-09-30,2022,,,Illumina Singapore PTE. Ltd.,"Illumina Singapore PTE. Ltd.; ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63412075,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina singapore pte ltd illumina inc || illumina singapore pte ltd,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63412228,63412228,,,METHODS OF USING CPG BINDING PROTEINS IN MAPPING MODIFIED CYTOSINE NUCLEOTIDES,2022-09-30,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63412228,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63412236,63412236,,,CYTIDINE DEAMINASES AND METHODS OF USE IN MAPPING MODIFIED CYTOSINE NUCLEOTIDES,2022-09-30,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63412236,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63412241,63412241,,,"POLYMERASES, COMPOSITIONS, AND METHODS OF USE",2022-09-30,2022,,,ILLUMINA SINGAPORE PTE LTD,"ILLUMINA SINGAPORE PTE LTD; Illumina Cambridge Limited; Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63412241,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina singapore pte ltd illumina cambridge limited illumina inc || illumina singapore pte ltd,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63415534,63415534,,,MACHINE LEARNING PIPELINE FOR GENOME-WIDE ASSOCIATION STUDIES,2022-10-12,2022,,,Illumina Cambridge Limited,"Illumina Cambridge Limited; Illumina France SARL; Illumina Netherlands BV; Illumina Australia Pty Ltd; Illumina, Inc.; Illumina Software, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63415534,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina cambridge limited illumina france sarl illumina netherlands bv illumina australia pty ltd illumina inc illumina software inc || illumina cambridge limited,2,2,0,3,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63424771,63424771,,,SPOT ERROR HANDLING FOR FOCUS TRACKING,2022-11-11,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63424771,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63427018,63427018,,,"REVERSIBLY CROSS-LINKED HYDROGELS, AND METHODS OF USING THE SAME FOR CLUSTER AMPLIFICATION",2022-11-21,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63427018,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63428797,63428797,,,CHEMOENZYMATIC URACIL REPLACEMENT OF NUCLEOBASES,2022-11-30,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63428797,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63428812,63428812,,,URACIL ENZYMATIC REMOVAL AND SUBSTITUTIONS AT ERRORS,2022-11-30,2022,,,"ILLUMINA, INC.","ILLUMINA, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63428812,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63430936,63430936,,,MONOCLONAL CLUSTERING USING DOUBLE STRANDED DNA SIZE EXCLUSION WITH PATTERNED SEEDING,2022-12-07,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63430936,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63432153,63432153,,,"Reusable Flow Cells Having Primer Binding Sites Comprising Reactive Sulfur Moieties and Methods of Using the Same, and Reagents for Use Therewith",2022-12-13,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63432153,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63432537,63432537,,,Systems and Methods for Capture and Enrichment of Clustered Beads on Flow Cell Substrates,2022-12-14,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63432537,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63433389,63433389,,,Library Preparation Systems and Associated Methods,2022-12-16,2022,,,"Illumina, Inc.","Illumina, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63433389,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
uspto,63433422,63433422,,,Large-scale generation of proprietary datasets for training artificial intelligence,2022-12-16,2022,,,ILLUMINA INC.,ILLUMINA INC.,,,Provisional,https://patentcenter.uspto.gov/applications/63433422,2022,ILMN,Illumina,Illumina; Illumina Inc,Illumina; Illumina Inc,,illumina; illumina inc,applicant_names; first_applicant,company_alias,generic_mention,illumina inc,2,2,0,4,0.96,True,single_token_term,Illumina,applicant_names,company_alias
